sampleId	taxonId	weight
14173	10366	0.251607492
14173	10371	0.354114248
14173	10384	0.223651104
14173	10387	1.136893113
14173	10389	0.2329699
14173	10441	0.717547293
14173	10558	1.155530705
14173	10819	0.335476656
14173	10820	3.41067934
14173	10821	1.416456994
14173	10823	9.551765912
14173	10829	0.32615786
14173	10831	1.006429969
14173	10836	0.316839064
14173	10841	1.491007362
14173	10890	0.987792377
14173	10917	0.37275184
14173	10955	0.298201472
14174	6007	4.765415916
14174	6058	3.795947348
14174	10071	81.48451581
14174	10073	0.158392048
14174	10079	0.038232563
14174	10088	0.030039871
14174	10124	5.142279753
14174	10130	0.010923589
14174	10155	0.406903709
14174	10174	0.109235895
14174	10176	0.120159484
14174	10217	0.25943525
14174	10235	0.038232563
14174	10360	0.229395379
14174	10384	0.035501666
14174	10387	0.049156153
14174	10389	0.081926921
14174	10441	0.087388716
14174	10711	0.027308974
14174	10819	0.092850511
14174	10820	0.081926921
14174	10821	0.098312305
14174	10823	0.96673767
14174	10829	0.016385384
14174	10831	0.016385384
14174	10832	1.835163035
14174	11101	0.021847179
14175	6007	18.50019456
14175	6066	0.122296959
14175	10071	76.46895325
14175	10079	0.361331925
14175	10083	0.033353716
14175	10092	0.189004392
14175	10115	0.250152871
14175	10174	0.561454222
14175	10176	0.389126689
14175	10217	0.400244594
14175	10360	0.194563344
14175	10371	0.177886486
14175	10458	0.06114848
14175	10819	0.939463005
14175	10820	0.833842904
14175	10823	0.49474679
14175	11046	0.022235811
14176	1289	0.476780776
14176	6007	12.15790979
14176	6026	0.104891771
14176	6058	5.606941928
14176	6322	4.291026986
14176	10071	40.44054544
14176	10073	0.886812244
14176	10080	0.181176695
14176	10112	0.257461619
14176	10124	10.27939353
14176	10176	0.505387623
14176	10211	0.257461619
14176	10217	1.649661486
14176	10304	0.143034233
14176	10360	0.343282159
14176	10371	0.772384857
14176	10389	1.420806713
14176	10492	0.219319157
14176	10535	0.143034233
14176	10821	0.696099933
14176	10823	4.434061219
14176	10831	0.72470678
14176	10836	0.81052732
14176	10841	0.581672547
14176	10846	4.024029751
14176	10848	0.162105464
14176	10854	2.593687423
14176	10857	3.375607895
14176	10876	1.134738247
14176	10906	0.581672547
14176	10956	0.305139697
14176	10981	0.228854773
14176	11017	0.181176695
14176	11154	0.028606847
14177	1289	0.063490144
14177	3070	0.178377071
14177	4160	0.459547708
14177	6007	2.790542992
14177	6027	0.069536824
14177	6047	0.030233402
14177	6098	0.015116701
14177	6277	0.16023703
14177	6297	0.015116701
14177	6322	0.698391583
14177	10071	54.84641432
14177	10072	0.102793566
14177	10073	0.172330391
14177	10075	0.795138469
14177	10079	0.371870843
14177	10085	0.151167009
14177	10088	0.33256742
14177	10092	1.408876527
14177	10115	3.658241625
14177	10120	0.024186721
14177	10124	1.469343331
14177	10130	0.232797194
14177	10147	0.65606482
14177	10155	0.148143669
14177	10174	5.67480953
14177	10176	0.123956948
14177	10179	0.220703834
14177	10193	0.214657153
14177	10196	0.408150925
14177	10213	0.030233402
14177	10217	3.652194945
14177	10225	0.018140041
14177	10233	0.027210062
14177	10274	0.592574677
14177	10295	0.036280082
14177	10304	0.039303422
14177	10360	0.498851131
14177	10371	0.051396783
14177	10384	0.078606845
14177	10387	0.347684121
14177	10389	0.033256742
14177	10408	1.13677591
14177	10416	0.027210062
14177	10433	0.383964204
14177	10439	0.220703834
14177	10441	0.184423751
14177	10454	0.045350103
14177	10513	0.045350103
14177	10745	0.024186721
14177	10819	0.867698633
14177	10820	0.211633813
14177	10821	0.598621357
14177	10822	0.16628371
14177	10823	10.72681098
14177	10825	0.16326037
14177	10828	0.426290966
14177	10829	0.051396783
14177	10830	0.238843875
14177	10832	0.217680493
14177	10833	0.6469948
14177	10843	0.142096989
14177	10844	0.051396783
14177	10851	0.450477688
14177	10855	0.214657153
14177	10856	0.193493772
14177	10860	0.036280082
14177	10869	0.027210062
14177	10882	0.108840247
14177	10884	0.123956948
14177	10887	0.136050308
14177	10892	0.16930705
14177	10895	0.045350103
14177	10901	0.033256742
14177	10904	0.030233402
14177	10916	0.039303422
14177	10927	0.042326763
14177	10964	0.060466804
14177	10972	0.081630185
14177	10982	0.072560164
14177	10987	0.027210062
14177	10994	0.033256742
14177	11002	0.063490144
14177	11012	0.060466804
14177	11018	0.066513484
14177	11023	0.054420123
14177	11027	0.051396783
14177	11034	0.042326763
14177	11058	0.036280082
14177	11065	0.033256742
14177	11066	0.033256742
14177	11077	0.030233402
14177	11086	0.027210062
14177	11087	0.027210062
14177	11102	0.024186721
14177	11123	0.018140041
14177	11133	0.015116701
14177	11155	0.009070021
14177	11163	0.00604668
14178	3070	0.397558303
14178	6007	4.789481922
14178	6027	0.037564564
14178	6039	0.018782282
14178	6082	0.043825325
14178	6098	0.034434184
14178	6322	2.066051025
14178	10071	52.452653
14178	10072	0.215996244
14178	10073	0.059477226
14178	10075	0.82955079
14178	10085	0.18782282
14178	10087	0.025043043
14178	10088	0.08765065
14178	10092	1.311629363
14178	10097	0.140867115
14178	10107	0.050086085
14178	10112	0.015651902
14178	10115	0.804507748
14178	10124	4.298012208
14178	10141	0.046955705
14178	10147	0.428862107
14178	10155	0.253560808
14178	10156	0.046955705
14178	10174	1.771795273
14178	10176	0.078259509
14178	10179	0.159649397
14178	10193	0.225387385
14178	10204	0.068868368
14178	10213	0.165910158
14178	10217	2.181875098
14178	10225	0.350602598
14178	10230	0.068868368
14178	10274	0.422601346
14178	10283	1.158240726
14178	10295	0.050086085
14178	10329	0.103302551
14178	10360	0.237908906
14178	10371	0.081389889
14178	10384	0.031303803
14178	10387	0.09391141
14178	10389	0.043825325
14178	10408	0.425731726
14178	10433	0.241039286
14178	10439	0.18156206
14178	10441	0.860854594
14178	10454	0.08765065
14178	10512	0.106432932
14178	10594	0.031303803
14178	10819	0.134606355
14178	10820	0.143997496
14178	10821	0.682422914
14178	10822	0.131475974
14178	10823	16.01189545
14178	10825	0.040694944
14178	10828	0.241039286
14178	10829	0.009391141
14178	10830	0.046955705
14178	10832	0.043825325
14178	10833	1.076850837
14178	10840	0.065737987
14178	10843	0.147127876
14178	10844	0.203474722
14178	10847	0.050086085
14178	10851	0.031303803
14178	10854	0.078259509
14178	10855	0.159649397
14178	10856	0.194083581
14178	10860	0.100172171
14178	10882	0.262951949
14178	10884	0.18469244
14178	10885	0.028173423
14178	10887	0.219126624
14178	10892	0.125215214
14178	10894	0.097041791
14178	10895	0.09391141
14178	10896	0.259821568
14178	10916	0.062607607
14178	10925	0.068868368
14178	10930	0.031303803
14178	10943	0.075129128
14178	10957	0.100172171
14178	10959	0.097041791
14178	10971	0.08765065
14178	10975	0.037564564
14178	10976	0.078259509
14178	10980	0.025043043
14178	10983	0.075129128
14178	10994	0.068868368
14178	10995	0.021912662
14178	11003	0.065737987
14178	11004	0.065737987
14178	11018	0.059477226
14178	11029	0.050086085
14178	11047	0.015651902
14178	11050	0.040694944
14178	11062	0.015651902
14178	11067	0.034434184
14178	11103	0.025043043
14178	11104	0.025043043
14178	11124	0.018782282
14178	11125	0.018782282
14179	1289	0.231143552
14179	3070	0.425790754
14179	6007	3.199513382
14179	6039	0.117599351
14179	6322	0.632603406
14179	10071	52.33171127
14179	10072	0.409570154
14179	10073	0.592051906
14179	10075	0.373073804
14179	10079	0.243309002
14179	10083	0.916463909
14179	10085	0.214922952
14179	10088	0.109489051
14179	10092	4.188969992
14179	10097	0.077047851
14179	10115	1.638280616
14179	10124	2.441200324
14179	10130	0.052716951
14179	10141	0.129764801
14179	10147	0.369018654
14179	10155	3.536090835
14179	10165	0.068937551
14179	10174	3.649635036
14179	10176	0.109489051
14179	10179	0.0486618
14179	10193	0.154095702
14179	10201	0.0324412
14179	10217	3.138686131
14179	10230	0.0243309
14179	10274	0.579886456
14179	10295	0.259529603
14179	10360	0.616382806
14179	10371	0.081103001
14179	10384	0.0324412
14179	10387	0.133819951
14179	10408	0.259529603
14179	10433	0.677210057
14179	10441	0.247364152
14179	10819	2.660178427
14179	10820	0.259529603
14179	10821	0.738037307
14179	10822	0.060827251
14179	10823	7.923763179
14179	10828	0.129764801
14179	10829	0.060827251
14179	10832	0.494728305
14179	10833	3.077858881
14179	10834	0.081103001
14179	10843	0.125709651
14179	10846	0.0486618
14179	10855	0.389294404
14179	10856	0.271695053
14179	10884	0.129764801
14179	10895	0.04460665
14179	10901	0.077047851
14179	10912	0.117599351
14179	10915	0.198702352
14179	10916	0.109489051
14179	10917	0.056772101
14179	10944	0.150040552
14179	10973	0.105433901
14179	10988	0.093268451
14179	11034	0.0324412
14179	11039	0.056772101
14179	11068	0.04460665
14179	11078	0.0405515
14179	11079	0.0405515
14179	11088	0.03649635
14180	6007	2.558384178
14180	6027	0.172522617
14180	6152	0.155691142
14180	6277	0.538607195
14180	6322	2.600462866
14180	10071	27.96128761
14180	10072	0.172522617
14180	10073	0.572270145
14180	10075	2.150220913
14180	10079	0.795287187
14180	10085	0.605933095
14180	10087	0.025247212
14180	10092	13.47359562
14180	10097	0.029455081
14180	10098	0.134651799
14180	10112	0.037870818
14180	10115	0.858405218
14180	10120	0.210393436
14180	10124	0.235640648
14180	10130	0.227224911
14180	10147	0.319798022
14180	10155	1.279192089
14180	10158	0.176730486
14180	10174	0.618556701
14180	10176	0.063118031
14180	10179	0.029455081
14180	10213	0.147275405
14180	10217	0.55543867
14180	10225	0.046286556
14180	10274	0.757416369
14180	10360	0.471281296
14180	10371	0.09678098
14180	10384	0.277719335
14180	10387	0.26088786
14180	10389	0.084157374
14180	10408	6.059330949
14180	10433	0.315590154
14180	10439	2.289080581
14180	10441	1.422259625
14180	10454	0.462865559
14180	10458	1.506417
14180	10498	0.067325899
14180	10819	0.248264254
14180	10820	0.454449821
14180	10821	0.62276457
14180	10823	6.034083737
14180	10825	2.011361246
14180	10828	3.82916053
14180	10830	8.630338733
14180	10831	0.088365243
14180	10832	2.806648433
14180	10840	0.079949506
14180	10843	0.311382285
14180	10851	0.159899011
14180	10860	1.207658321
14180	10869	0.193561961
14180	10870	0.349253103
14180	10873	0.058910162
14180	10877	0.117820324
14180	10884	0.050494425
14180	10885	0.302966547
14180	10888	0.046286556
14180	10901	0.109404587
14180	10905	0.302966547
14180	10929	0.058910162
14180	10945	0.155691142
14180	10950	0.143067536
14180	10960	0.13044393
14180	10965	0.126236061
14180	10977	0.105196718
14180	10987	0.054702293
14180	10989	0.09678098
14180	10990	0.09678098
14180	11034	0.134651799
14180	11040	0.058910162
14181	6007	3.780163826
14181	6322	2.81160062
14181	10071	39.04693381
14181	10072	0.675226921
14181	10073	2.047819349
14181	10075	2.728580917
14181	10085	1.184414434
14181	10087	0.487048926
14181	10088	0.81912774
14181	10092	0.343148107
14181	10095	0.215851229
14181	10110	0.420633164
14181	10115	1.40580031
14181	10124	0.049811822
14181	10141	0.642019039
14181	10147	0.166039407
14181	10155	0.536860748
14181	10156	0.077485056
14181	10158	3.342926721
14181	10174	1.167810494
14181	10176	0.049811822
14181	10195	0.07195041
14181	10196	0.127296878
14181	10203	0.193712641
14181	10217	0.852335621
14181	10265	0.232455169
14181	10274	1.854106708
14181	10360	1.920522471
14181	10371	0.24905911
14181	10385	0.105158291
14181	10387	0.077485056
14181	10408	1.272968785
14181	10439	2.81160062
14181	10441	2.606818685
14181	10454	0.260128404
14181	10458	1.47775072
14181	10745	0.282266991
14181	10819	1.378127075
14181	10820	0.536860748
14181	10821	3.016382555
14181	10822	0.343148107
14181	10823	10.70400708
14181	10825	0.055346469
14181	10828	0.237989816
14181	10829	0.121762232
14181	10840	0.221385876
14181	10841	0.07195041
14181	10843	1.057117556
14181	10844	0.298870932
14181	10851	0.154970113
14181	10854	0.110692938
14181	10856	0.094088997
14181	10862	0.038742528
14181	10866	0.968563206
14181	10873	0.564533983
14181	10885	0.298870932
14181	10898	0.453841045
14181	10902	0.42616781
14181	10904	0.343148107
14181	10921	0.282266991
14181	10926	0.1771087
14181	10927	0.1771087
14181	10929	0.171574054
14181	10931	0.105158291
14181	10934	0.237989816
14181	10937	0.232455169
14181	10938	0.110692938
14181	10966	0.166039407
14181	10984	0.132831525
14181	10994	0.060881116
14181	10996	0.121762232
14181	11010	0.066415763
14181	11035	0.066415763
14182	1289	0.053335704
14182	6007	7.19143073
14182	6297	3.093470821
14182	6322	1.844526423
14182	10071	22.88990622
14182	10072	0.075558914
14182	10073	0.195564247
14182	10075	0.586692742
14182	10085	0.253344593
14182	10087	0.231121383
14182	10092	0.311124939
14182	10107	0.168896395
14182	10120	0.142228543
14182	10124	0.533357038
14182	10130	0.106671408
14182	10137	0.257789235
14182	10147	0.026667852
14182	10155	40.8951509
14182	10158	0.391128495
14182	10174	0.168896395
14182	10183	0.062224988
14182	10193	0.542246322
14182	10196	0.035557136
14182	10213	0.031112494
14182	10217	2.244544202
14182	10274	0.191119605
14182	10356	0.071114272
14182	10360	0.360016001
14182	10387	0.106671408
14182	10389	0.200008889
14182	10403	0.057780346
14182	10408	0.657807014
14182	10415	0.182230321
14182	10439	0.51557847
14182	10441	5.538023912
14182	10458	1.373394373
14182	10513	0.031112494
14182	10535	0.02222321
14182	10819	0.195564247
14182	10821	0.235566025
14182	10822	0.035557136
14182	10823	2.751233388
14182	10829	0.084448198
14182	10830	0.035557136
14182	10831	0.057780346
14182	10832	2.604560203
14182	10836	0.04444642
14182	10840	0.142228543
14182	10844	0.257789235
14182	10848	0.057780346
14182	10859	0.11111605
14182	10862	0.035557136
14182	10866	0.06666963
14182	10869	0.706698075
14182	10882	0.080003556
14182	10916	0.040001778
14182	10974	0.115560692
14182	10984	0.013333926
14182	10989	0.08889284
14182	11005	0.093337482
14182	11013	0.08889284
14182	11024	0.080003556
14182	11030	0.071114272
14182	11031	0.071114272
14182	11041	0.062224988
14182	11042	0.062224988
14182	11069	0.048891062
14182	11134	0.02222321
14183	6007	0.074973759
14183	6322	0.140950667
14183	10071	89.26075873
14183	10072	0.020992653
14183	10075	0.029989504
14183	10078	0.074973759
14183	10082	0.4108562
14183	10124	2.741040636
14183	10137	0.011995801
14183	10174	0.008996851
14183	10176	0.026990553
14183	10196	0.017993702
14183	10274	0.062977958
14183	10360	0.095966412
14183	10383	0.08397061
14183	10384	1.454490928
14183	10400	0.008996851
14183	10439	0.041985305
14183	10454	0.035987404
14183	10819	0.020992653
14183	10823	0.311890838
14183	10828	0.158944369
14183	10834	4.855300645
14183	10851	0.023991603
14183	10879	0.005997901
14183	11022	0.008996851
14183	11156	0.008996851
14184	1289	0.017149129
14184	6007	0.624228289
14184	6058	21.93716559
14184	6277	0.099464947
14184	6322	0.126903553
14184	10071	24.87309645
14184	10072	0.048017561
14184	10075	0.085745644
14184	10082	0.782000274
14184	10087	0.006859652
14184	10111	0.085745644
14184	10116	0.246947455
14184	10120	0.092605296
14184	10124	46.98175333
14184	10147	0.11318425
14184	10174	0.171491288
14184	10176	0.418438743
14184	10217	0.171491288
14184	10238	0.010289477
14184	10274	0.216079023
14184	10308	0.212649197
14184	10360	0.168061462
14184	10381	0.078885993
14184	10383	0.106324599
14184	10384	0.164631637
14184	10387	0.034298258
14184	10439	0.418438743
14184	10454	0.051447386
14184	10581	0.013719303
14184	10820	0.133763205
14184	10821	0.030868432
14184	10823	0.257236932
14184	10828	0.373851008
14184	10830	0.075456167
14184	10831	0.11318425
14184	10832	0.006859652
14184	10833	0.075456167
14184	10841	0.020578955
14184	10855	0.2263685
14184	10863	0.041157909
14184	10867	0.010289477
14184	10870	0.096035121
14184	10893	0.075456167
14184	10987	0.02400878
14184	10995	0.051447386
14184	11089	0.030868432
14185	6007	0.26150258
14185	6058	0.017669093
14185	10071	87.67050675
14185	10079	0.028270549
14185	10083	0.017669093
14185	10116	0.162555658
14185	10124	9.785143826
14185	10174	0.056541098
14185	10176	0.021202912
14185	10217	0.024736731
14185	10235	0.017669093
14185	10360	0.028270549
14185	10383	0.166089476
14185	10384	0.141352746
14185	10819	0.031804368
14185	10820	0.031804368
14185	10823	0.05300728
14185	10829	0.169623295
14185	10834	1.265107075
14185	10836	0.042405824
14185	10909	0.007067637
14186	6322	1.571903986
14186	10071	21.19946187
14186	10075	4.46080861
14186	10087	0.169935566
14186	10097	0.19825816
14186	10110	2.110033279
14186	10274	55.06620406
14186	10408	0.644339021
14186	10458	0.106209729
14186	10828	0.736387453
14186	10830	0.998371451
14186	10832	2.499468951
14186	10837	7.271826099
14186	10843	1.536500743
14186	10862	1.430291015
14187	6007	13.04910882
14187	6058	0.023855775
14187	6322	0.623658113
14187	10071	78.34577242
14187	10072	0.228333845
14187	10073	0.115870906
14187	10075	0.569130627
14187	10082	0.15676652
14187	10085	0.04771155
14187	10087	0.064751389
14187	10110	0.088607164
14187	10112	0.010223903
14187	10120	0.139726681
14187	10122	0.051119517
14187	10124	0.132910745
14187	10137	1.056470027
14187	10141	0.068159357
14187	10155	0.03067171
14187	10176	0.201070102
14187	10182	0.074975292
14187	10195	0.010223903
14187	10217	0.173806359
14187	10274	0.279453362
14187	10308	0.061343421
14187	10360	0.098831067
14187	10383	0.102239035
14187	10387	0.068159357
14187	10408	0.855399925
14187	10433	0.034079678
14187	10439	0.732713083
14187	10441	0.173806359
14187	10458	0.72248918
14187	10819	0.04771155
14187	10820	0.15676652
14187	10821	0.105647003
14187	10823	0.201070102
14187	10828	0.252189619
14187	10829	0.289677265
14187	10830	0.017039839
14187	10834	0.027263743
14187	10836	0.143134649
14187	10843	0.020447807
14187	10847	0.057935453
14187	10882	0.064751389
14187	10893	0.040895614
14187	10931	0.085199196
14187	10968	0.098831067
14188	1289	0.108437252
14188	6007	2.135379739
14188	6018	0.050047963
14188	6058	23.03040414
14188	6139	0.004170664
14188	6322	1.121908496
14188	10071	6.160070067
14188	10072	0.500479626
14188	10073	1.222004421
14188	10075	0.362847729
14188	10080	0.104266589
14188	10083	0.183509196
14188	10085	0.854986028
14188	10114	0.158485215
14188	10124	53.38866414
14188	10175	0.729866122
14188	10176	0.346165075
14188	10196	0.037535972
14188	10217	0.50465029
14188	10274	0.392042374
14188	10308	0.208533178
14188	10360	0.734036785
14188	10371	0.125119907
14188	10383	0.379530383
14188	10384	0.308629103
14188	10387	0.329482421
14188	10402	0.062559953
14188	10403	0.216874505
14188	10408	0.546356925
14188	10433	0.275263794
14188	10439	0.287775785
14188	10441	0.141802561
14188	10458	0.321141094
14188	10535	0.008341327
14188	10819	0.70484214
14188	10820	0.200191851
14188	10821	0.204362514
14188	10822	0.066730617
14188	10823	0.542186262
14188	10828	0.137631897
14188	10831	0.367018393
14188	10841	0.016682654
14188	10844	0.075071944
14188	10873	0.100095925
14188	10876	0.062559953
14188	10888	0.112607916
14188	10893	0.396213037
14188	10899	0.333653084
14188	10913	0.24606915
14188	10928	0.191850523
14188	10935	0.179338533
14188	10946	0.154314551
14188	10953	0.250239813
14188	10987	0.05838929
14188	10997	0.091754598
14188	10998	0.091754598
14188	11070	0.045877299
14188	11080	0.029194645
14189	6007	17.47625509
14189	6039	2.686567164
14189	10071	4.124830393
14189	10073	3.310719132
14189	10080	2.550881954
14189	10083	9.335142469
14189	10130	1.872455902
14189	10193	1.166892809
14189	10308	4.911804613
14189	10360	6.404341927
14189	10384	2.523744912
14189	10581	0.271370421
14189	10819	2.876526459
14189	10820	8.710990502
14189	10821	6.377204885
14189	10831	10.61058345
14189	10836	0.976933514
14189	10840	5.291723202
14189	10841	1.791044776
14189	10863	2.415196744
14189	10900	2.170963365
14189	10903	0.271370421
14189	10923	1.356852103
14189	10941	0.515603799
14190	1289	0.171747531
14190	6007	12.66638042
14190	6039	0.944611421
14190	6139	0.751395449
14190	10073	0.944611421
14190	10080	0.429368828
14190	10176	11.78617432
14190	10308	1.567196222
14190	10345	1.051953628
14190	10360	9.274366681
14190	10371	1.781880635
14190	10381	0.386431945
14190	10384	2.855302705
14190	10387	3.005581795
14190	10389	5.130957492
14190	10581	0.128810648
14190	10711	1.588664663
14190	10819	2.490339201
14190	10820	4.079003864
14190	10821	3.606698154
14190	10829	1.223701159
14190	10831	19.96565049
14190	10841	2.232717905
14190	10848	6.719622155
14190	10859	1.738943753
14190	10877	0.729927007
14190	10920	1.137827394
14190	10947	0.794332331
14190	10978	0.429368828
14190	11071	0.236152855
14190	11115	0.15027909
14191	1289	0.475356517
14191	6007	21.14085564
14191	10083	1.250938204
14191	10088	3.127345509
14191	10122	0.67550663
14191	10176	54.9412059
14191	10224	0.80060045
14191	10308	1.200900676
14191	10322	1.150863147
14191	10360	1.376032024
14191	10389	0.050037528
14191	10402	0.67550663
14191	10581	0.275206405
14191	10745	2.126594946
14191	10819	0.925694271
14191	10821	0.450337753
14191	10825	5.103827871
14191	10829	1.651238429
14191	10840	0.450337753
14191	10914	1.451088316
14191	11001	0.375281461
14191	11051	0.325243933
14192	1289	1.258532423
14192	6007	13.03327645
14192	6139	0.298634812
14192	10071	0.703924915
14192	10073	2.26109215
14192	10075	0.789249147
14192	10080	1.023890785
14192	10088	4.266211604
14192	10112	0.31996587
14192	10120	0.895904437
14192	10124	0.149317406
14192	10130	1.770477816
14192	10220	1.557167235
14192	10308	4.564846416
14192	10360	7.721843003
14192	10371	0.383959044
14192	10384	5.418088737
14192	10385	0.042662116
14192	10392	0.767918089
14192	10492	0.917235495
14192	10581	0.895904437
14192	10819	1.685153584
14192	10820	4.62883959
14192	10821	2.410409556
14192	10825	10.90017065
14192	10829	3.178327645
14192	10831	0.341296928
14192	10836	0.746587031
14192	10839	0.10665529
14192	10841	1.151877133
14192	10842	1.983788396
14192	10849	8.40443686
14192	10856	1.023890785
14192	10864	0.511945392
14192	10875	0.085324232
14192	10877	1.087883959
14192	10879	2.36774744
14192	10880	2.794368601
14192	10881	1.151877133
14192	10886	1.919795222
14192	10888	1.493174061
14192	10910	0.063993174
14192	10918	1.151877133
14192	10954	0.618600683
14192	10961	0.661262799
14192	10978	0.10665529
14192	11010	0.127986348
14192	11059	0.255972696
14193	1289	0.302206105
14193	6007	9.217286189
14193	6027	0.423088546
14193	10073	0.423088546
14193	10075	1.692354186
14193	10080	6.497431248
14193	10083	2.326987005
14193	10102	7.222725899
14193	10112	2.326987005
14193	10124	1.057721366
14193	10130	5.651254155
14193	10176	1.390148081
14193	10274	2.175883953
14193	10322	1.783016017
14193	10360	7.404049562
14193	10371	0.483529767
14193	10384	0.755515261
14193	10389	7.041402236
14193	10439	0.120882442
14193	10513	0.846177093
14193	10819	10.63765488
14193	10820	3.29404654
14193	10821	11.87669991
14193	10825	4.714415231
14193	10831	0.997280145
14193	10840	0.271985494
14193	10841	1.96433968
14193	10859	0.543970988
14193	10881	2.266545784
14193	10919	1.450589302
14193	10959	0.423088546
14193	10962	0.936838924
14193	10999	0.66485343
14193	11016	0.241764884
14193	11019	0.574191599
14194	6007	17.75
14194	10073	1.55
14194	10088	2.3
14194	10112	0.85
14194	10176	0.85
14194	10360	2.5
14194	10387	0.85
14194	10454	0.6
14194	10821	1.65
14194	10842	52.1
14194	10850	18.55
14194	11090	0.45
14195	3070	11.23802829
14195	6007	0.184518056
14195	6039	0.017573148
14195	6047	0.048326158
14195	10080	0.008786574
14195	10112	14.72629822
14195	10242	0.048326158
14195	10257	0.26799051
14195	10318	0.685352781
14195	10383	9.445567173
14195	10384	0.386609261
14195	10385	0.092259028
14195	10454	0.021966435
14195	10723	0.026359722
14195	10819	60.23635884
14195	10848	0.795184957
14195	10922	0.118618751
14195	10949	0.035146296
14195	11054	0.026359722
14195	11175	0.89623056
14195	11208	0.219664353
14195	11209	0.07468588
14195	11211	0.259203936
14195	11215	0.052719445
14195	11217	0.039539584
14195	11220	0.021966435
14195	11222	0.013179861
14195	11223	0.013179861
14196	1289	0.663322185
14196	3070	2.380156076
14196	6007	0.312151616
14196	6047	0.022296544
14196	10080	0.02787068
14196	10112	3.879598662
14196	10242	0.105908584
14196	10257	0.362318841
14196	10318	0.340022297
14196	10337	0.02787068
14196	10383	23.59531773
14196	10384	1.622073579
14196	10819	60.57971014
14196	10848	0.451505017
14196	10943	0.144927536
14196	11175	4.88851728
14196	11208	0.345596433
14196	11209	0.172798216
14196	11210	0.078037904
14197	1289	0.451095636
14197	3070	5.166197461
14197	5998	0.039512026
14197	6007	0.388534927
14197	6047	0.031280354
14197	6051	0.018109679
14197	10071	0.186035791
14197	10105	0.013170675
14197	10112	8.424293311
14197	10176	0.487314993
14197	10243	0.080670387
14197	10257	0.503778338
14197	10262	0.01481701
14197	10264	0.006585338
14197	10302	0.013170675
14197	10318	0.299632867
14197	10322	0.013170675
14197	10337	0.024695017
14197	10360	0.018109679
14197	10383	18.0569961
14197	10384	0.908776609
14197	10385	0.039512026
14197	10388	0.031280354
14197	10404	0.006585338
14197	10537	0.051036368
14197	10623	0.004939003
14197	10723	0.021402348
14197	10729	0.006585338
14197	10819	60.6015706
14197	10827	0.021402348
14197	10848	0.388534927
14197	10943	0.143231096
14197	11175	3.38815627
14197	11209	0.062560709
14197	11210	0.026341351
14197	11212	0.041158361
14197	11216	0.019756013
14198	1289	0.492940205
14198	3070	3.097919425
14198	6007	0.464097959
14198	6047	0.038019324
14198	6051	0.019665168
14198	6297	0.011799101
14198	10071	0.419523579
14198	10080	0.017043145
14198	10112	6.850033431
14198	10176	0.196651677
14198	10196	0.010488089
14198	10243	0.190096622
14198	10257	0.816759967
14198	10266	0.048507414
14198	10302	0.028842246
14198	10318	0.313331673
14198	10360	0.023598201
14198	10383	23.88662375
14198	10384	1.185154109
14198	10439	0.007866067
14198	10492	0.060306514
14198	10509	0.005244045
14198	10612	0.010488089
14198	10718	0.007866067
14198	10819	57.08929297
14198	10820	0.097014828
14198	10848	0.424767623
14198	10943	0.117991006
14198	11054	0.019665168
14198	11175	3.459758512
14198	11208	0.293666505
14198	11209	0.178297521
14198	11210	0.047196403
14198	11212	0.023598201
14198	11213	0.018354157
14198	11218	0.009177078
14198	11219	0.009177078
14198	11221	0.006555056
14198	11224	0.002622022
14199	1289	0.347163215
14199	3070	5.9576121
14199	5998	0.067976014
14199	6007	0.88126047
14199	6047	0.191789469
14199	6051	0.036415722
14199	10071	0.400572941
14199	10080	0.033988007
14199	10112	7.814813916
14199	10176	0.179650895
14199	10243	0.174795465
14199	10249	0.00485543
14199	10257	0.934670195
14199	10318	1.240562259
14199	10383	26.07608458
14199	10384	1.466339734
14199	10385	0.05583744
14199	10388	0.012138574
14199	10537	0.077686873
14199	10711	0.016994004
14199	10723	0.05583744
14199	10729	0.031560292
14199	10819	47.86968027
14199	10820	0.114102595
14199	10827	0.038843437
14199	10848	0.376295793
14199	10943	0.082542303
14199	11054	0.050982011
14199	11175	4.450001214
14199	11208	0.504964677
14199	11209	0.211211187
14199	11210	0.148090602
14199	11211	0.029132578
14199	11212	0.031560292
14199	11214	0.033988007
14200	1289	3.709213528
14200	3070	1.25954577
14200	6139	0.228106714
14200	10071	0.223147873
14200	10080	0.059506099
14200	10112	2.910840028
14200	10135	0.049588416
14200	10176	0.585143311
14200	10262	0.02975305
14200	10264	0.034711891
14200	10318	0.223147873
14200	10356	0.019835366
14200	10373	0.009917683
14200	10383	49.68263414
14200	10384	4.185262323
14200	10388	0.024794208
14200	10392	0.059506099
14200	10527	0.218189031
14200	10819	18.72954478
14200	10820	0.099176832
14200	10848	1.026480214
14200	10987	0.009917683
14200	11054	0.049588416
14200	11175	3.50094218
14200	11208	9.461469801
14200	11209	3.515818705
14200	11210	0.094217991
14242	10078	0.189274448
14242	10081	1.787592008
14242	10249	0.278654048
14242	10333	20.3785489
14242	10337	31.42481598
14242	10387	0.205047319
14242	11225	35.85173502
14242	11226	9.884332282
14243	10290	0.050570727
14243	10333	0.585175553
14243	10337	27.33709002
14243	11225	13.84915475
14243	11226	57.89625777
14243	11230	0.281751192
14244	10337	96.56734051
14244	11225	3.432659491
